041171,housle,"24,OO","24,OO","35,00",70%,"210,00","30,00",60%,"180,00","2L,OO",75%,"39,00","4,OO",40%,"l_20,00",597.00
0361 71,piidn6 fl6tna,"24,OO","24,OO","37,OO",74%,"222,00","26,OO",52%,"156,00","24,OO",86%,"44,57","4,21",42o/o,"126,30","596,87"
022't71,trubka,"20,OO","22,OO","28,00",s6%,"l_68,00","16,00",32%,"96,00","2L,OO",75%,"39,00","8,O7",81%,"242,r0",587.10
034172,klavlr,"20,OO","22,OO","26,OO",52%,"156,00","28,00",56%,"L68,00","L4,OO",so%,"26,OO","6,27",63%,"188,10","580,10"
058172,klavIr,"24,OO","22,OO","33,00",66%,"198,00","12,O0",24%,"72,OO","l_8,00",64%,"33,43","7,60",76%,"228,O0","577,43"

h,"Gymndzium a Hudebni Skola hlavnlho mdstaPrahy, zdkladnl umdleckd Skola",,,,,,,,,,,,,,,@22r 434 7tl,
,130 00 Prqha 3. Komenskdho,,,ndmdst[ 9,,,,,,,,,,,,www.gmhs.cz,
039171,klavir,"24,OO","20,00","28,OO",56%,"168,00","30,00",60%,"1_80,00","24,O0",86%,"44,57",,"4,40",44o/o,"L32,O0","568,57"
025171,s6lovy zpCv,"24,OO","24,OO","36,00",72%,"2L6,OO","34,00",68%,"204,OO","6,00",21%,"Ll,L4",,"2,93",29%,"87,9O","567,O4"
013171,klavir,"16,00","18,00","19,00",38%,"L1,4,OO","27,0O",s4%,"1_62,OO","22,OO",79%,"40,86",,"7,20",72%,"2L6,O0","566,86"
010172,kytara,"24,OO","24,OO","33,00",66%,"198,00","34,00",68%,"204,O0","16,00",57%,"29,71",,"2,47",25%,"74,10","553,8L"
038't72,housle,"24,OO","22,OO","32,00",64%,"192,00","31,00",62%,"186,00","1_3,00",46%,"24,',1,4",,"3,27",33%,"98,10","546,24"
046172,kytara,"24,OO","24,00","33,00",66%,"1""98,00","3l-,00",62%,"186,00","l-8,00",64%,"33,43",,"2,33",23%,"69,90","535,33"
o27171,klarinet,"L8,00","24,OO","27,O0",54%,"t62,OO","37,00",74%,"222,OO","8,00",29%,"1_4,86",,"2,93",29%,"87,9O","528,76"
035172,kontrabas,"24,OO","24,OO","2r,oo",42%,"L26,OO","20,00",40%,"120,00","L4,O0",50%,"26,O0",,"6,57",66%,"L97,TO","517,rO"
062171,hoboj,"20,00","'J,4,OO","2I,OO",42%,"t26,OO","20,00",4Oo/o,"r20,oo","10,00",36%,"L8,57",,"6,87",69%,"206,L0","504,67"
001171,klavir,"24,OO","24,OO","28,00",s6%,"168,00","31,00",62%,"186,00","1""8,00",64%,"33,43",,"1-,93",L9%,"57,9O","493,33"
"044',171",klarinet,"24,OO","24,OO","27,O0",54%,"L62,OO","27,O0",54%,"162,0a","12,oo",43%,"22,29",,"2,93",29%,"87,90","482,19"
05317'l,s6lovy zpev,"22,OO","24,OO","29,O0",s8%,"174,OO","2t,oo",42%,"126,OO","17,oo",6lo/o,"31_,57",,"3,20",32%,"96,00","473,57"
0031 71,housle,"24,OO","24,OO","27,OO",54%,"L62,OO","23,OO",46%,"1_38,00","L8,00",64%,"33,43",,"2,20",22%,"66,00","447,43"
oo3171,s6lovf zpdv,"24,OO","24,OO","27,OO",54%,"L62,0O","23,0O",46%,"138,00","18,00",64%,"33,43",,"2,20",22%,"66,00","447,43"
0691 71,solovli zpev,"24,OO","22,OO","29,O0",s8%,"174,OO","24,0O",48o/o,"L44,OO","14,00",50%,"26,OO",,"L,47",E%,"44,LO","434,rO"
0631 71,s6lovy zp6v,"24,OO","24,OO","L7,OO",34%,"LO2,OO","2L,OO",42%,"126,OO","20,00",7t%,"37,'J,4",,"2,27",23%,"68,1-0","381,24"
0651 71,s6lovli zpdv,"24,OO","22,OO","1-8,00",36%,"1_08,00","12,oo",24%,"72,OO","9,00",32%,"L6,7r",,"2,OO",20%,"60,00","302,7r"
,V Praze 3. kv6tna 2017,,,,,,,,,,,,,,,,
,,,,,,,,,,,$A fllip,,Mas,,,,
,,,,,,,,,ieditel Gymndz,,,,,,"l. m. Prahy, ZUS",,
,,,,,,,,,,,"&JilWF.'?,li$lrsl{h",,,,,,
,,,,,,,,,,,HrA&/NiH0 l\4lis lA PltAli'r,,,,,,
,,,,,,,,,,,Rontcnsk6hc riiintdsti,,,9,,,
,,,,,,,,,,,,130 00 Praha 3,,,,,
,,,,,,,,,,,,gl,,,,,
